ID,Is_Lead
GDWTU4IT,0.019989252
CMEFGQDU,0.25453192
7CWIJDQG,0.45575103
DWXZFACB,0.16472268
KS7K9CEE,0.015986875
5ABMQZFA,0.8873354
JQET6CZD,0.2773105
OEUAS7TC,0.15662816
5C4ST7SK,0.053710088
KSZWRONI,0.07204979
ZDWPIJPD,0.14998269
KBMJ9P9E,0.06539523
EMXGSXTZ,0.75378937
TPITNA3C,0.47735962
FHYWD8HC,0.8959816
TM978YNI,0.04851513
JRMEHA6C,0.05700522
UM3FBXQH,0.44700107
2SHDUD8Q,0.046721786
MTZCZAMP,0.11467665
96VZCGUE,0.056669272
KCVKXQIX,0.024195313
L467BQXA,0.16128686
DZGDDFMR,0.18381265
8RGFAKPS,0.05427202
RWDBBURZ,0.053710088
EX8BB5KK,0.20206882
MTPWZXDE,0.1691898
KCQCAFOQ,0.037016664
OL2639DK,0.05562787
CZG9BNCK,0.831045
YCP658U3,0.22165127
ZR4KMSXB,0.43499
C4JYOSCQ,0.06562248
A3PHWYMR,0.051748652
E3P3W8DP,0.8387171
EEAOCJKK,0.046625786
CFZGN3OQ,0.053242657
UJ3QXWCZ,0.05308422
DVAFFEXP,0.051968865
FNWX5L3B,0.14215681
CGJLGUFM,0.074613504
5NFPCMS9,0.103800446
EMJ7SEST,0.15231922
SCNGWO4Z,0.06008844
FKRYTH27,0.023288246
NC3U4HWG,0.06593746
6XYNWI4K,0.0473842
9NBHJBAS,0.1091605
JGRGU8NC,0.23512907
WJR324RV,0.06310155
FTY6GBJU,0.23526582
BUVZQYWT,0.1711292
LFHWUWAE,0.053317077
SSD739MW,0.022835178
IQAILVZN,0.05049885
OHZY8GSC,0.053317077
SHSBPH97,0.18778914
EXNE7ASA,0.077921316
YB5MQDEF,0.05593647
2NZE5NIH,0.048166092
DSSR4FO9,0.05390369
532DXDF4,0.18832847
YQICGIV5,0.43601206
MGUCB9RE,0.023645492
GSRKWEMJ,0.18123555
B2TCWZWF,0.6574672
A3W4DSIX,0.039144903
LIWGA9XY,0.095891945
9RUET2RH,0.28347886
DPADU4BP,0.18338504
MT5NHGZ2,0.06306138
EKLZFGT2,0.86879414
6QYYZTVG,0.025027288
S7UNX6FY,0.05236611
M4QNGWDN,0.9926791
N2RT9VKD,0.06271328
VYBITAWH,0.38589376
7HG7MKHZ,0.14559212
NZE3UMNA,0.8814094
NA8DTOYG,0.17357437
MLR9DYTW,0.5155644
RUQGE8IZ,0.81180483
A3MPNYMF,0.025579156
FCKTPD52,0.055619244
BV2PSDPQ,0.2836789
SYRRWTA7,0.054270457
YJJWUEKR,0.4188728
DPXE2QTT,0.058496136
7WTNIXNQ,0.11592924
WEXKODVB,0.8724324
46IGOBQE,0.0758812
EWXKCL4H,0.46492642
HTNQELK4,0.17441684
HZAWF2JF,0.9938207
HMFASGPY,0.0549951
QQDQKYBK,0.05310559
ACYOPGUT,0.45869392
KTMROCIL,0.062362585
RYZS97X4,0.05480139
QVDS9QNE,0.109012164
4QJC6C7H,0.053385
CBX7J5VC,0.84657735
5JN2IRCX,0.09958714
DNUKJJVT,0.3679171
2FOMM6D7,0.07425158
GVJUHQD6,0.09288723
DGVESMBX,0.050639797
E6RPHKPF,0.05801254
ZOSIZBBN,0.02203178
5YHFCIB8,0.1397806
KIFK9G8Y,0.15847452
3EMGWQFX,0.18383597
J552CZXE,0.8445183
CTQN64TV,0.15518719
BTRHVU3U,0.045369957
FLKZJUTZ,0.17305782
NZEQ5VUC,0.04128515
ARHL6ZJP,0.08135459
AO894YIH,0.051941235
CUSZAKVY,0.042505953
AHS4OWKB,0.43012485
C6EERFVQ,0.19281
MMGR2YQ8,0.8501973
TRKIGTUI,0.026470665
HZYNBXWK,0.393982
UGEOI2BC,0.8473404
DIDTO5Z8,0.05294838
TEQSF7KL,0.0441231
4SDDVFXP,0.054692924
GWGSFK2N,0.99451184
CBHN7RMK,0.018555641
DOLKXQTQ,0.33055457
4SKMMFI8,0.35317707
SJSDTKWD,0.042973895
W6ZQF4ZD,0.56949085
CHARTUB4,0.16054207
4TMMFK3D,0.048911262
JM4NWWN7,0.048236303
OZ7AFSQC,0.3073206
4LQW9Q4D,0.05504688
F4WWYMAY,0.06912696
BH7VGOKP,0.8178653
BGCL39KF,0.046319813
EUVNGMQF,0.052491345
AO9XW8QA,0.047464233
M3ATNP7X,0.459531
4TGVOYC8,0.07171168
EGXUWGQS,0.015734673
FY7WT3TL,0.09679852
RSNYBARQ,0.21527283
ASRJKYIA,0.093941644
VBUKGMHZ,0.05283589
CKPFJAHU,0.043430127
EYPVW9PL,0.3667881
H4PN7FFE,0.04287068
U9YYETRL,0.34527215
7QSSJTEG,0.053270414
3SWJROJ6,0.043047857
UAXAK2ZY,0.053400524
AEYHPLPV,0.82941484
CGVGYNJZ,0.06893878
8U8VW47B,0.046608705
9B6KBXNP,0.05525157
B9ZY5LVA,0.074613504
FNGCV8YT,0.8956325
Z66PUHFH,0.04996881
DBEEDWRK,0.15810575
ACBWCPJL,0.88892424
GCST5OYJ,0.8170334
8SUMBA5F,0.31706467
KGYCZDXX,0.04737041
VXFFKWDX,0.22575608
5K9GEZE8,0.76023734
RJT6GPY8,0.16394079
99RMFB2B,0.09283536
EKMZKZRD,0.8207705
JKQAEDKX,0.1092831
75HQKQQR,0.050051976
Q3IIPFZZ,0.11506754
KSYZDF8T,0.043333516
L6Z6LXTR,0.86360425
BVZDK3TM,0.049405918
7TKA9BRS,0.2609168
JYSSTS5B,0.047083694
UPXWFR5D,0.44646716
9XMSLFQG,0.054874256
FXKHJFHE,0.051130325
GPQXEAUJ,0.96699923
8F5DJPEU,0.050074004
GCF9CSSP,0.16408409
ELMIKGEF,0.5399269
5HFWK6IA,0.060728777
XXREVHYC,0.06294086
5ZNVREW6,0.04701792
2WISDSZ7,0.82012457
YMP6XBFA,0.20132343
VEHG8YIW,0.06420183
MZPFPRNN,0.056977805
TP33XKSR,0.07612565
XJHBSHYT,0.02537381
KSUPKIZ9,0.049048476
NVJPXHPQ,0.09565922
KJHV456E,0.09978897
RZNHXSQC,0.8660337
GJ52FS4K,0.4755975
X8PTWSG6,0.053015888
YP7WW4TB,0.054663025
8DMJ9G3U,0.43491885
X3XJL95B,0.4951768
HERFX4WV,0.01430479
NRZ3VFKM,0.09419756
CVJK2NSQ,0.089640394
QELCFBWE,0.065017775
N4TMJORK,0.9660305
49WQQBWQ,0.20718722
Q7EKA5GV,0.33905256
ZGTLVE6V,0.047547255
YM5QAWJM,0.89134914
9UESCCYX,0.13562647
JZXGSOBS,0.094877176
8VAN22XH,0.8627425
WDIJEV3D,0.07358345
AXSMUMJQ,0.047672074
VE3QC7EV,0.019932495
BYXE632J,0.044987395
BPUNWS6J,0.04952654
J78BG4M4,0.07135922
JPXF2PGW,0.05483385
GWHXUH7T,0.05347031
6PAU9J3N,0.054874256
BBKENXHH,0.33367556
ABTG2KPP,0.22828525
ZSHB2Z8T,0.4444584
9K6NCVQG,0.1348578
UW8MFCHU,0.05589826
N9ELXJBM,0.05304922
NJNGNXP9,0.843226
YUBJMZYE,0.051897038
HTCRYUSN,0.20076156
GBA2JB8Q,0.05415725
XFVZXI8R,0.051573258
BQXCSPEB,0.117462024
6BTX3JHJ,0.055279665
FKRCAIOX,0.84183866
ZSQQPK6W,0.02923156
CXBMJP4X,0.07742742
KNAZ3NN8,0.050222747
BOKDQD3P,0.041949004
VFBVKCM9,0.058531493
6RZ6DNDN,0.14298655
23BPVJ5R,0.05676564
EJ9ECOZE,0.05500581
YFJ4YSWA,0.8615677
9NS96YVL,0.07037683
DXRAVHLS,0.44806373
Q5JQRMIC,0.3190738
B6DYWGXP,0.048235342
JHZT8O6E,0.43861857
EEZV2VTX,0.14756228
JNEHWNHT,0.04445883
CUKSTSUF,0.056669272
IVYPMLCC,0.4100795
BG2MEDPL,0.07696885
MZOWQSIK,0.050782457
CNFBKXQU,0.04988369
Q7AMEDZQ,0.054452077
SFNNIVMQ,0.24781822
FISYXNWU,0.8166242
I6HVPDKW,0.2939705
CSR7A6GD,0.046882063
EA9IPYCP,0.02069548
4WGHAEBH,0.10378659
KV95AISM,0.09031743
9QCHOXJG,0.8459409
Y9N7DNLO,0.325905
8WXJJ284,0.018414661
F54DVWDA,0.021691538
HP2RAG6M,0.05361671
5RYAHC2Z,0.89030737
JWAD5RLV,0.49968898
7SVK67AK,0.05487804
O5C6YFP6,0.7793915
KJAGNF32,0.26233083
FLQACRBU,0.045578685
D9NVNJRQ,0.45675695
KM4DXCRI,0.053314872
9FQSJPCP,0.057566293
BMSCWIXX,0.3920789
ITANPUVY,0.35405174
DWM5I4BS,0.8467438
6VV7ZUNW,0.8863279
APMWSJZ2,0.05922117
2XU9PS9Q,0.053769164
67UQ53CV,0.17747948
FX3CCFG8,0.8189113
ZTSFCC6A,0.095057696
J9LIHQD8,0.117317125
9KOPR6RC,0.27726358
GSSVSDSJ,0.055964854
NZ2MYLEL,0.46272498
DSKPIJEH,0.048850935
ISP4XUP6,0.06362164
XFPMQUZM,0.37492165
CMQBWIH3,0.14842544
MXSEEDP4,0.07238201
VHJYS7AK,0.1547564
WISIZAYZ,0.019220969
NYSJ3JPW,0.21336287
HJ8RDQMN,0.8658803
KUBUWCTW,0.1020113
F6C4HATR,0.17357832
LFGLDLYF,0.8512348
XBOIDJRA,0.06377926
AWRPZJYS,0.99339575
4Z9KEVWT,0.034319814
BKDBHVZJ,0.052721355
XBRMNN6A,0.0391699
AZB6STPG,0.99336374
KDZQBXJY,0.02242574
4ZZ8GBMT,0.1779803
MXZUPMNO,0.84563214
9EGC9JHS,0.8903561
FNQUM7PB,0.40800107
PWPLBG2S,0.3252041
O6SYDXFB,0.14546841
5G3UKPTZ,0.83243877
4NH6AUCL,0.83582515
BGAG33CY,0.047135763
BIPRTC8G,0.04552584
FYKF8RM5,0.82975703
MZTHZCJK,0.0741757
R8BEG7EC,0.22874066
PHPKPZSC,0.053989436
LJ8KKUE7,0.02010475
DKEWVYBR,0.05533632
8NH4NGMQ,0.025126241
CKCLQEMX,0.074836254
E3GGVUSN,0.103701696
GYBCXSA6,0.05306847
SVNWG9QC,0.053144068
8SXSB6EE,0.04651001
MDYTNZVL,0.115691036
MGNDEQQ7,0.60185647
6ZGHXBDK,0.10380979
K7J36V9L,0.8266033
DK5AGNGR,0.055113997
8GRO6YC6,0.12534097
GTRVG7UD,0.054884445
GZQS3GTT,0.055915777
YMURPX3R,0.093122095
9MP3GGCH,0.06113403
GSP8Z5QK,0.21361339
X225SNIF,0.82063276
ZDY8XBAH,0.81141084
UJ4J2MRS,0.05319988
ASRR3EVL,0.5386334
RHTIWGGP,0.05475024
3USCEYWD,0.5432106
6PU4YYDQ,0.0496206
K7ZMKOJI,0.076676734
G7ACYQH7,0.05418552
6EJ8YPAM,0.05251464
AJHQOHKJ,0.14412223
HTPKDLUI,0.39829588
WXCZSX5Y,0.4943078
JYDPQKBH,0.024476312
MDDPQX5I,0.42816177
CDHJTYVZ,0.48056257
J5A5UMN4,0.06214619
MAXNTRA5,0.05385245
FWC3DPGU,0.053588565
NEV2E84E,0.061281946
FHST7XJ6,0.82695097
JTYQ7XVV,0.10619043
MDSJQ5SH,0.13471295
MVNSNZAJ,0.07069727
C7RBES7Q,0.5387865
NPTBAYIT,0.044897307
UJHGCNFL,0.06245357
C5LHV45O,0.6038812
7HRSDRU2,0.04838899
8WV3FL3L,0.055888698
KNQJWYRX,0.15717594
EKSUK6TX,0.19438459
GPZOPYUD,0.18765485
GL7JXAWP,0.047789156
GJSIPEZQ,0.06261489
TKTK3MIX,0.02088093
KJ2JAEXR,0.42968228
FQRW3UPX,0.062708735
VJ4XGUSV,0.08949296
CKDTCLN4,0.17108636
FD7GPDFT,0.101954356
EDHOAAZH,0.11843246
IZ2EJBAK,0.88006604
4ZS5GIYH,0.05548066
CAEIMR9J,0.8763819
RFIV4FOB,0.05484773
MFEZYLEL,0.05200602
CMTWM3ZX,0.05657298
EUAGECRO,0.050889738
UTYBNNXU,0.051600385
5UMJDV8L,0.84767395
GFVROJTS,0.05215028
LNC8SCVH,0.05352363
BLUTTUZY,0.79942566
PIYRBSET,0.29166317
FURR85BG,0.48668107
UBPCCRQE,0.38857627
DDV4QHPX,0.54606134
WXGWBHNV,0.44874886
QBKTSHQF,0.47249594
LTBXTDPF,0.05522192
GZ24ITFY,0.023532486
S7FXYF6A,0.05570471
QJWKIPYY,0.057319
NIBGNIVF,0.1873203
HVUERJ6T,0.43890303
KGR7UZRI,0.01661671
KMUVF93J,0.99170625
T4VZTMLP,0.051344547
NSAZUTUJ,0.8293623
AHQNXUHA,0.10665604
U8HEC9CP,0.05601176
7XG83TBN,0.063902184
LUYTVZSX,0.04396332
ECIEGQBV,0.40751645
SYNKRSMQ,0.059423916
WQMCY6QN,0.099946775
QWVZNSZU,0.06759867
2KNUATQP,0.074086644
XBK4NTUJ,0.43195063
8TCZV8BF,0.049458954
NUWQEYHK,0.054123607
DELYAWCW,0.10753491
BTLTFSXH,0.23320374
TBPHV9R4,0.85236025
CKSFJGFI,0.686169
NZMU4DAJ,0.050827403
ZWBMBAT4,0.118215874
MBELE9W7,0.8690555
JYNQFARU,0.052448448
ELU6HUKV,0.06496828
BKZ9VEBJ,0.2136481
PWNAUGYZ,0.8880359
GIQQRSPW,0.99366415
2NQCWVHK,0.89329565
NYKVCSQN,0.052721366
VVH8GPZF,0.10619043
KMNXGGHZ,0.18995355
2UUWW89W,0.0551676
HQLV4EJO,0.55982417
LPPJGB6H,0.06980246
3UDWDFGB,0.22903329
KANURP44,0.06524421
73KXZANP,0.86112297
JJSG3ZZJ,0.04272256
KWRUQMMI,0.08951482
YSKWGQDK,0.053945035
JFKUHP6T,0.83668995
HSFEPNA3,0.04305997
XT9Y4BTM,0.05555602
CZ5P2JHQ,0.78071606
COYWESFR,0.32892275
DADPSWDM,0.73515385
TRMYCJMX,0.52254206
MPDYHJ5H,0.07321414
NGCDO8MB,0.43551955
8VGOCADE,0.16216041
287FJXYE,0.87333375
2VFADVZP,0.29436576
HN6V5WFS,0.047631796
UGXNWUTS,0.05492302
9NZYQE2M,0.08270973
2AY5GC82,0.8516327
7APH7RBJ,0.17586575
HCSG5QEL,0.05538743
8EVOUXF7,0.09779135
EPZFGISD,0.40626073
7IRRUDHS,0.5270329
Z8WUKTTU,0.054729555
YMVJVAFY,0.057215177
DJJNQC2V,0.08680779
SHCJ8ESU,0.09364038
PWMRDNRG,0.82614654
77CYQTJ4,0.0529045
AHWMBYSN,0.053710088
PKVS5TPF,0.29616553
X2EMKQ6D,0.79680294
BG3N3BQF,0.18358435
BSJ5XKND,0.116032764
9WZWPR3Q,0.052590873
N8THQMXG,0.82910186
D5MDBULR,0.024063902
MRFASSMV,0.105708845
YJVF9LKJ,0.844545
DJZPLHUU,0.08118389
CJYTSAXZ,0.99591523
HA3JTH23,0.4580929
JV3FSGCA,0.055228613
RUJRRFMB,0.40961987
M5GZRD3I,0.07605918
VAQZFWY5,0.08285773
ALKO2YU8,0.024115413
FN9F2D8D,0.044216387
NYWQ67PX,0.05149761
BREEQLDV,0.11834941
9MHYBXSS,0.40819994
4KSC9VYN,0.0779277
M4ZXVBJ9,0.4562275
C6A6UODY,0.062674105
AIETJZ75,0.281211
UKYPM7JF,0.9512047
XV4MLSX9,0.4941688
T68ZFM67,0.07321483
6UBJNMWA,0.9914312
G3QFSBC2,0.52608925
RHYTWRAD,0.83144605
IWTW5YRH,0.053808372
JJIXEJNQ,0.08546402
EKJWKTQN,0.052277014
UXGJIPD6,0.32208872
B32IK9ZH,0.44623655
NNMCTPGS,0.42293668
FX6SSPIT,0.059061766
XHHNMCUY,0.04620226
G8JMUNWW,0.88225526
6NEO4ESQ,0.027808394
G6CJJZ9R,0.06773056
ZB4F7TGN,0.43054292
ERNOQXER,0.6649698
UUEDM7WY,0.5418115
KACMWBRO,0.06564991
CQX3SG2T,0.27288958
HKWWK4NM,0.05983837
KCSDXEV7,0.022450972
J9DXUEGZ,0.07807377
JRLYF8TC,0.07882846
GVNF3FGB,0.88030225
ML6XSXP2,0.88661206
3PVJETHB,0.9958072
KXLTBSWH,0.023368709
BNDYV2Q9,0.19355074
EUGG2CKE,0.043892168
4FPFZPJQ,0.053774867
O4JTAGQF,0.38299254
LTW9U3PU,0.054198388
KXBRNDLX,0.015903555
WPMW6YFO,0.08114171
ITCPKVIF,0.17561011
OL9X3Q3L,0.13652761
UFG3BAFR,0.3552322
VUDGNP55,0.055831447
R8QDK3S6,0.06793217
AHQBO82F,0.35514358
E8VDA9BB,0.15701318
TJUQVF9G,0.82787275
R3LYJKDC,0.09300164
KFWJSPPA,0.84646374
IV9BFCB6,0.04459728
VKE3PXIH,0.05980996
BUM3XJUG,0.048936404
QMTI8MWL,0.06317362
HY6A6MCI,0.048467726
DV7GX4BW,0.056491047
EBQ39JUN,0.04913607
AQGZOT5J,0.07545644
HDAYEGCJ,0.06199374
BRBF9W36,0.057725698
26QDZAAB,0.89741606
8GXP4P84,0.2984649
L2ZI2WXS,0.11188561
IRIMMICR,0.043689504
3XQ7DPYF,0.17282647
GPBPMN5I,0.3636091
K5INZBFE,0.054420233
HCMPGSBY,0.05303514
XMOQYCF5,0.11141259
J4XY4NNJ,0.15355317
NDZ3HZQD,0.7947258
2ZZDCQXU,0.1721122
CQGVPVD6,0.048763346
AS7CMBUH,0.053777862
WPWUDFOO,0.07553198
TOS3YRBR,0.050222747
EG56639E,0.053907115
BQCPPSXW,0.4970585
OKZ287AX,0.7899387
6QDKSMPI,0.05628582
FRVDNTCX,0.046607774
P7GD4PGK,0.8764
QYL6UKBR,0.2135472
ZTPGIAWJ,0.05427202
IFRKTWJY,0.061953638
VTQEMWM6,0.13283515
IJPTVHWA,0.050330985
PSAMRC3E,0.030151727
BAWAVCWJ,0.40952384
DYASBNT8,0.3438536
CIEXKFIO,0.041470714
HYTHPXUD,0.5451767
LIMBBXDS,0.88420963
D82AX8SC,0.36340335
YYTEUUWD,0.055868085
7YXCGHOS,0.054818664
XQDZIKBN,0.053426247
FBTSKKGC,0.7997703
OXNF4EJZ,0.281964
PQBXPCOJ,0.027841287
MSMXPT4D,0.05427202
F6HAY4IQ,0.053081438
LADLUB3X,0.36059442
JHPQZWH3,0.07313377
FTWGN76C,0.14795011
2CHZTJJL,0.15811832
9XNKE5CN,0.08059296
3A6G9JAS,0.045774136
UUO5MPUJ,0.22697432
UIXTDNPN,0.8454643
IAMY23JE,0.045950267
FINPWGRN,0.061823428
NRYLVY7W,0.050685585
AFADFBFA,0.05398577
TJL8ZZQS,0.18994173
GAXRT9SQ,0.051641576
NKZXARDS,0.052927595
DBTQV7WE,0.18345879
ERBT4M3J,0.22091278
9BJQXJDC,0.2701973
QRKTAANF,0.054280672
E3NM2T89,0.14663541
HKHYUMI6,0.02281184
IUI2I3GZ,0.05117702
USQF65QC,0.27170643
Z9PFEPXM,0.17188443
BSFJFNQE,0.18534823
BNHL84VJ,0.05230627
PTMOW5QR,0.16215643
QA6UCPRY,0.252777
H7WEBLGY,0.18264282
DAUCJYMU,0.10293195
TYBHWXUD,0.10438512
4VFNSUFU,0.04922956
5ZU63VKT,0.023689521
RAYK4QQD,0.07567745
DDGDXWW4,0.049627714
9KZHPHZK,0.05406213
TFFHR3XG,0.75764894
VCZVOFPK,0.05730818
DYHDPCUX,0.82441336
JO54WXDT,0.06102703
HZMJQ9MG,0.050222747
DJWCEQK5,0.29753795
3JLKWGGX,0.050252367
YJW5XAVA,0.050991226
GWQBKMZZ,0.039167553
N5FVOPRI,0.06226166
AOFS7W76,0.06802948
ACWGYMCJ,0.05343078
JVRBTYJJ,0.03856485
DZKPHUYA,0.04769909
Q72I4WIK,0.0461204
C3MNC3WX,0.84484935
33OPOZ2H,0.30798468
GPTWVH9G,0.85552436
DJYENRJN,0.24465565
YTSSWYXV,0.05374248
BJSHN43B,0.023334842
YFASQTV9,0.04710703
KSQVVW4H,0.41639522
RE5HYGEJ,0.09432641
NYGEGETG,0.85000885
Y5ASZMRJ,0.08895466
4NNBFKVT,0.7866783
F9K4OSNB,0.049749132
ARX7ZEFI,0.055255577
FJQSGKHA,0.03796003
JNGILQXT,0.26767617
TR2JAVDM,0.47458345
57QQMZKQ,0.05660707
Y56LEHWM,0.052312754
DQZLMFHP,0.055017523
HDVYUMC9,0.55645144
IEJNMGCC,0.8424674
JNY37BBQ,0.2216453
4LFANGHE,0.055230465
J2BGEURG,0.14307469
E7ATQ28M,0.68915224
P3PYVFUZ,0.053232927
NGV7M7UW,0.054638978
H8LNHZJI,0.051072903
24NCQ4ZA,0.8899639
SYCYRH4V,0.10702435
U9EFRSS5,0.062147293
JFBVFPDI,0.20436144
SHIRC8SW,0.103999004
JTYGMJ8U,0.051624708
87HBAGGX,0.13398562
3LMXHYBL,0.80386347
SRUQ565D,0.2661917
MFPHQ9QW,0.3980987
FQWXBMAF,0.023282845
MK4DZGZI,0.021404551
XH6MOE6P,0.083640486
AQDPYFNN,0.7703462
CA838WQF,0.07632416
JOUQBNTH,0.53983206
EITWMCRW,0.056621674
JRYWBXPJ,0.06454521
2SW2ENOD,0.053562805
XRRZUDYX,0.04913607
GTYXP6P6,0.054992586
LQAF3S2K,0.05177924
GQXCNWBJ,0.795964
MBDEFMUQ,0.114859395
YOTEZAQH,0.056139406
GDWZNQNY,0.06375132
5D3TGZ2M,0.045867067
MNWNQH8V,0.056222998
UFCGQAC5,0.8346559
EGPXAPSW,0.0606155
HHYOGCQB,0.081806146
IXFDLFJT,0.83577156
3XR4OI4S,0.5261981
4XPJ6L6G,0.047462173
HHKFRQTZ,0.08421366
U2QG2FQ8,0.047409076
EQBJA2KN,0.7911604
SOARNNCR,0.023945069
ISE8GKDC,0.05985877
NPQ4B3XT,0.3316126
NPSBOY46,0.05436614
423ZJWLH,0.10608409
E8Z28G7Z,0.055413328
MEWORHVK,0.10182779
GJ2FH9FN,0.19558327
N5TAENTY,0.8786586
BEX62EUQ,0.37295005
P4HFFAPL,0.82104295
K25JTAWV,0.10219764
GPYSTXMK,0.08849513
ELFPYPZO,0.989791
U2TUQ5FY,0.3164533
NNQFQZSR,0.21078816
XAPNNTDM,0.24134284
KBK7SBPE,0.28472233
B3DVFT3B,0.12024943
2VCVFYNV,0.048184235
YCIVKFEF,0.2413449
2NEE3RRN,0.77148205
NHDUISIZ,0.0456746
74ENMAFA,0.19885623
APHXRJ8P,0.054092925
HYTLLTJW,0.023018442
RG5JDAWZ,0.046488903
SYMY4IWU,0.28354126
VMBATJMN,0.069324665
GPJIZSLV,0.057247642
XDAQUZJX,0.14204301
PKK9KSHR,0.12053135
ENOCZSB6,0.052296896
CFHFRSDY,0.058952622
FSEGRAVG,0.052428298
NYKCHL4D,0.1014344
ETESMTST,0.0700912
ZH7ETMWF,0.06803662
PX8KYTGV,0.1527006
6CRCIK33,0.79840094
IO85AFV4,0.85379046
ZEXUVZER,0.8527182
NKZAXCQ3,0.052667134
NBRQV9SM,0.018924091
9UJBECBC,0.04278699
7J8BH6YE,0.05499286
Z7DYWFPF,0.07714076
VKGRMWKL,0.21738754
DFBXCSTX,0.11932116
GELDSMXF,0.051843096
SS7NKM9E,0.054708812
J2CDAISQ,0.8520094
EUCNJ58O,0.05600534
GGABGPIE,0.054123607
KGVX9ATS,0.8282168
DURPVRLA,0.18561216
JEBEXVQF,0.06099003
7K8ZZQUV,0.049275666
TG7EAK8M,0.8353399
6WIJYTPD,0.08601397
F2FZVU7P,0.05076642
EY7HOKHQ,0.0858606
FBTDDIGH,0.20556495
IMPK3W3D,0.44845733
HOKR2SQN,0.46896115
XLEMKVJK,0.18854386
5CUJMQII,0.05363336
HIWG5VYB,0.47920805
WXSETFAX,0.2027181
PVK4QJ94,0.09445005
TMSHQAM3,0.048463713
GPG8OVEF,0.07720482
PCCG5Y5Y,0.11593645
DFQ8GJWT,0.10040864
8D3AFD6H,0.48290086
GJDGHSXN,0.30035296
POEMHBHE,0.054278273
I2AB856D,0.25935042
RQQSULJN,0.055982746
CFE2BQWQ,0.085069105
BBWHS53O,0.048626184
MDZLWRM6,0.45493904
AHLCAZQS,0.118504725
CCYP79A6,0.021783238
EXJEMEWC,0.05426868
K2KPL8BD,0.76987
W89NQGXX,0.051598717
4ZSBWB48,0.83107585
PK7USYAU,0.024134314
3MN6SEYR,0.44814166
XFPNQYRN,0.054391652
QGMUVDSM,0.09384605
K4WP3CEY,0.08864879
NDMVW6HM,0.054684047
JMCKTH2N,0.10933676
N86JRVKA,0.03664709
MKCZDMQR,0.07779548
D9QKNLCP,0.055868085
I9WBVP9C,0.056388587
TM8TKP4W,0.3899719
BCZPHXXL,0.104260385
BHMKE4D2,0.07277555
83HWLVGQ,0.86242014
CN4M7UQL,0.8453357
ZDN6RNAM,0.53392726
6MCTAJVS,0.06987577
XEFFKSZC,0.05533975
DJXVZH9N,0.04469402
3CRYRR9C,0.055512615
KULDNNX8,0.4029547
8PCJDDEM,0.3277001
WF3HTU5Y,0.19351086
MDIWDMSB,0.30745634
26G37JXM,0.48526326
ZQQHC5VR,0.03973113
FUOQP3PY,0.059404287
JJZ7SCAP,0.06375401
EBMCEJMA,0.055147048
BA6NW9WT,0.059088178
ACY4A86Q,0.058805235
8EODUPK8,0.054403573
DXA9HLEY,0.053710088
HCAIUBBY,0.83870196
OYQ3NKMB,0.8440731
XFVAHAKH,0.39953643
NSQEPPYH,0.11258171
BRNIH4SQ,0.46442625
CQO3GEJL,0.051844493
26CFMGHM,0.04862872
9EYBFFMV,0.066007376
YMQRT3QF,0.05793564
CSCSGUEY,0.09853083
DOGHTNJQ,0.27710778
CWZNCFVR,0.02537381
NNFT879K,0.0792202
E66OZDLH,0.019761859
DYDMELK4,0.53374624
XKPPSIRH,0.05274866
ZWPXW3KH,0.13208272
GDJPNQN2,0.3111063
5ID4WZPK,0.45343107
DYGGGE3B,0.83160144
7KATTO2R,0.055831447
UXOU5PDX,0.10705189
KTAU4MX9,0.19993529
IU3SVAZT,0.04641351
GNMTZ3YC,0.053770993
CHA4ZNPC,0.05163658
MVVYHK9R,0.052104373
E2NAOFKN,0.066943526
WAQUE8QC,0.04995263
GQOMKBQY,0.5284633
O2EO4YSM,0.15873621
PSVJNFAR,0.19164072
SCHSVNPZ,0.04629707
G6SEFQPL,0.04962669
3VJE8U6K,0.016606512
PC6UOWFE,0.0658639
VGGA9ZOO,0.06426154
QKGATMZ6,0.05371658
L8DBYCWL,0.3403931
HYD2YDQA,0.86521417
FYSNTNF2,0.05214452
F5XTBEGI,0.8487501
KYYWUEKV,0.7707223
7MBXS6LB,0.83500594
KHZPMVDV,0.04980077
FYRXZYM8,0.81371653
KLTAB8RY,0.7894482
V7849BAM,0.021869374
WKWHMRCR,0.18862896
IB9UAJQF,0.07376296
2HOEN9RH,0.16372871
M8QYAUZ6,0.051969524
XBB7AKTJ,0.8329315
9KP6AYM3,0.39450687
5J9LZUFK,0.2678176
BHVZEHLK,0.055868085
JXAJXGZK,0.32120505
Y38EL6DL,0.066920534
MTR93FYS,0.05395951
AQSTWS3W,0.56063503
NYZEHLFF,0.05663929
AVNRXL3M,0.05978853
2YPPC3QU,0.053276666
GRGIKIQC,0.16801779
HT8N7LGD,0.05459789
CIZVFPP9,0.055227097
GFWKZSYS,0.04204117
K7TQ9TTD,0.07600978
7OGDNOWQ,0.45807627
LS9KCYLP,0.6817963
4XT7MTKH,0.052533466
GZTN3JMV,0.5601952
KGMCVUCY,0.017408628
2EQDQFGE,0.46163216
EWPVUO4S,0.05428674
IER67PPO,0.054954756
WIVQBBUE,0.48958957
4MSIHCBH,0.22597364
ZG2GAF4N,0.27826762
XJUEBK2E,0.09748397
EXB6KBTM,0.08696896
7XE9XRZ2,0.21262057
CPFWHZ68,0.018960906
